,0
34593,True
34594,True
34595,False
34596,False
34597,False
34598,True
34599,False
34600,True
34601,False
34602,True
34603,True
34604,True
34605,True
34606,True
34607,True
34608,False
34609,False
34610,False
34611,False
34612,True
34613,True
34614,False
34615,True
34616,False
34617,True
34618,True
34619,True
34620,False
34621,True
34622,True
34623,False
34624,True
34625,True
34626,True
34627,False
34628,True
34629,False
34630,True
34631,True
34632,True
34633,False
34634,True
34635,True
34636,True
34637,True
34638,True
34639,False
34640,True
34641,True
34642,True
34643,False
34644,True
34645,True
34646,True
34647,False
34648,True
34649,True
34650,True
34651,False
34652,False
34653,False
34654,False
34655,True
34656,False
34657,True
34658,True
34659,True
34660,False
34661,False
34662,False
34663,True
34664,True
34665,False
34666,False
34667,False
34668,False
34669,True
34670,True
34671,False
34672,True
34673,False
34674,True
34675,True
34676,True
34677,False
34678,True
34679,True
34680,True
34681,True
34682,True
34683,True
34684,True
34685,True
34686,False
34687,False
34688,False
34689,False
34690,True
34691,True
34692,False
34693,True
34694,False
34695,True
34696,True
34697,False
34698,False
34699,False
34700,True
34701,True
34702,False
34703,True
34704,True
34705,True
34706,True
34707,True
34708,False
34709,False
34710,False
34711,True
34712,True
34713,True
34714,True
34715,True
34716,True
34717,True
34718,False
34719,False
34720,False
34721,False
34722,True
34723,True
34724,True
34725,True
34726,True
34727,False
34728,True
34729,True
34730,True
34731,True
34732,True
34733,True
34734,True
34735,True
34736,True
34737,True
34738,False
34739,True
34740,True
34741,True
34742,False
34743,True
34744,True
34745,True
34746,True
34747,True
34748,True
34749,False
34750,True
34751,False
34752,False
34753,True
34754,False
34755,False
34756,True
34757,True
34758,True
34759,True
34760,True
34761,False
34762,False
34763,False
34764,False
34765,True
34766,False
34767,False
34768,True
34769,True
34770,True
34771,True
34772,True
34773,True
34774,False
34775,True
34776,True
34777,True
34778,True
34779,True
34780,True
34781,False
34782,False
34783,False
34784,True
34785,False
34786,False
34787,True
34788,True
34789,True
34790,True
34791,True
34792,True
34793,True
34794,True
34795,False
34796,True
34797,False
34798,True
34799,True
34800,False
34801,True
34802,True
34803,True
34804,False
34805,True
34806,True
34807,True
34808,True
34809,True
34810,True
34811,True
34812,True
34813,True
34814,True
34815,True
34816,True
34817,True
34818,False
34819,True
34820,False
34821,False
34822,False
34823,False
34824,True
34825,False
34826,True
34827,True
34828,False
34829,True
34830,False
34831,True
34832,True
34833,True
34834,True
34835,False
34836,True
34837,True
34838,False
34839,True
34840,False
34841,True
34842,True
34843,True
34844,True
34845,False
34846,False
34847,False
34848,False
34849,False
34850,True
34851,True
34852,False
34853,True
34854,True
34855,False
34856,True
34857,True
34858,True
34859,True
34860,True
34861,False
34862,False
34863,True
34864,True
34865,False
34866,True
34867,False
34868,True
34869,False
34870,True
34871,False
34872,False
34873,True
34874,True
34875,True
34876,True
34877,True
34878,True
34879,False
34880,True
34881,True
34882,True
34883,True
34884,True
34885,True
34886,True
34887,True
34888,True
34889,False
34890,True
34891,True
34892,True
34893,True
34894,False
34895,True
34896,True
34897,True
34898,False
34899,True
34900,True
34901,False
34902,True
34903,False
34904,False
34905,False
34906,True
34907,True
34908,True
34909,True
34910,True
34911,True
34912,True
34913,True
34914,True
34915,True
34916,False
34917,True
34918,True
34919,True
34920,True
34921,True
34922,True
34923,False
34924,True
34925,True
34926,False
34927,True
34928,False
34929,True
34930,True
34931,True
34932,True
34933,True
34934,True
34935,True
34936,True
34937,True
34938,False
34939,True
34940,True
34941,False
34942,True
34943,True
34944,True
34945,True
34946,False
34947,True
34948,True
34949,True
34950,False
34951,True
34952,False
34953,True
34954,True
34955,True
34956,False
34957,True
34958,True
34959,False
34960,False
34961,False
34962,True
34963,False
34964,True
34965,False
34966,True
34967,True
34968,True
34969,False
34970,True
34971,False
34972,True
34973,True
34974,False
34975,True
34976,True
34977,False
34978,True
34979,True
34980,False
34981,False
34982,True
34983,True
34984,True
34985,True
34986,False
34987,True
34988,True
34989,False
34990,True
34991,True
34992,True
34993,True
34994,True
34995,False
34996,True
34997,False
34998,True
34999,True
35000,True
35001,False
35002,True
35003,True
35004,True
35005,True
35006,False
35007,False
35008,True
35009,True
35010,True
35011,True
35012,True
35013,False
35014,True
35015,False
35016,True
35017,True
35018,False
35019,False
35020,True
35021,False
35022,False
35023,True
35024,True
35025,True
35026,True
35027,True
35028,True
35029,True
35030,False
35031,False
35032,True
35033,True
35034,False
35035,True
35036,True
35037,True
35038,True
35039,True
35040,True
35041,True
35042,False
35043,True
35044,True
35045,False
35046,True
35047,False
35048,True
35049,True
35050,True
35051,False
35052,True
35053,True
35054,True
35055,False
35056,True
35057,True
35058,True
35059,False
35060,True
35061,True
35062,True
35063,True
35064,True
35065,False
35066,False
35067,False
35068,True
35069,True
35070,True
35071,True
35072,True
35073,True
35074,True
35075,False
35076,False
35077,True
35078,True
35079,True
35080,True
35081,True
35082,True
35083,False
35084,True
35085,True
35086,True
35087,False
35088,True
35089,True
35090,True
35091,True
35092,True
35093,True
35094,True
35095,False
35096,True
35097,False
35098,False
35099,False
35100,True
35101,False
35102,True
35103,True
35104,True
35105,True
35106,False
35107,False
35108,True
35109,True
35110,True
35111,True
35112,True
35113,True
35114,True
35115,True
35116,True
35117,True
35118,False
35119,True
35120,True
35121,False
35122,True
35123,False
35124,True
35125,True
35126,True
35127,False
35128,True
35129,True
35130,True
35131,True
35132,True
35133,False
35134,True
35135,False
35136,True
35137,True
35138,False
35139,False
35140,False
35141,True
35142,True
35143,True
35144,False
35145,True
35146,True
35147,False
35148,False
35149,False
35150,True
35151,False
35152,False
35153,False
35154,True
35155,True
35156,False
35157,False
35158,False
35159,True
35160,True
35161,True
35162,True
35163,False
35164,True
35165,False
35166,False
35167,False
35168,False
35169,False
35170,True
35171,True
35172,True
35173,False
35174,True
35175,False
35176,False
35177,False
35178,True
35179,True
35180,True
35181,False
35182,True
35183,True
35184,True
35185,True
35186,True
35187,False
35188,False
35189,True
35190,True
35191,True
35192,True
35193,True
35194,False
35195,True
35196,True
35197,True
35198,False
35199,True
35200,True
35201,False
35202,True
35203,True
35204,False
35205,True
35206,False
35207,False
35208,False
35209,False
35210,False
35211,True
35212,False
35213,False
35214,False
35215,True
35216,True
35217,False
35218,True
35219,True
35220,True
35221,True
35222,False
35223,False
35224,True
35225,True
35226,False
35227,True
35228,False
35229,False
35230,False
35231,False
35232,False
35233,True
35234,False
35235,True
35236,False
35237,False
35238,True
35239,True
35240,True
35241,True
35242,False
35243,True
35244,True
35245,False
35246,False
35247,False
35248,False
35249,True
35250,False
35251,True
35252,False
35253,False
35254,True
35255,True
35256,False
35257,True
35258,True
35259,True
35260,True
35261,False
35262,True
35263,False
35264,True
35265,False
35266,True
35267,True
35268,True
35269,True
35270,True
35271,True
35272,True
35273,False
35274,True
35275,True
35276,True
35277,True
35278,True
35279,False
35280,False
35281,False
35282,True
35283,True
35284,True
35285,False
35286,True
35287,True
35288,True
35289,True
35290,True
35291,True
35292,True
35293,True
35294,True
35295,False
35296,False
35297,True
35298,False
35299,True
35300,True
35301,False
35302,True
35303,True
35304,True
35305,False
35306,False
35307,True
35308,False
35309,True
35310,False
35311,True
35312,True
35313,False
35314,False
35315,True
35316,False
35317,False
35318,True
35319,True
35320,False
35321,True
35322,True
35323,True
35324,False
35325,True
35326,True
35327,False
35328,True
35329,True
35330,True
35331,True
35332,False
35333,False
35334,False
35335,True
35336,True
35337,True
35338,True
35339,True
35340,False
35341,True
35342,True
35343,True
35344,False
35345,False
35346,False
35347,False
35348,True
35349,True
35350,True
35351,False
35352,True
35353,False
35354,False
35355,True
35356,True
35357,False
35358,False
35359,False
35360,False
35361,False
35362,True
35363,True
35364,False
35365,False
35366,False
35367,True
35368,True
35369,True
35370,True
35371,True
35372,True
35373,True
35374,False
35375,True
35376,True
35377,True
35378,True
35379,True
35380,False
35381,True
35382,True
35383,True
35384,False
35385,False
35386,True
35387,False
35388,True
35389,True
35390,True
35391,True
35392,False
35393,False
35394,True
35395,True
35396,True
35397,True
35398,True
35399,True
35400,False
35401,True
35402,True
35403,False
35404,False
35405,True
35406,True
35407,True
35408,True
35409,True
35410,True
35411,True
35412,True
35413,False
35414,False
35415,True
35416,False
35417,True
35418,False
35419,False
35420,False
35421,False
35422,False
35423,False
35424,True
35425,True
35426,True
35427,False
35428,True
35429,True
35430,True
35431,True
35432,True
35433,True
35434,True
35435,True
35436,False
35437,True
35438,True
35439,True
35440,True
35441,False
35442,True
35443,False
35444,True
35445,True
35446,True
35447,False
35448,True
35449,True
35450,True
35451,True
35452,True
35453,True
35454,True
35455,False
35456,False
35457,True
35458,True
35459,True
35460,True
35461,True
35462,False
35463,True
35464,False
35465,False
35466,True
35467,True
35468,True
35469,True
35470,False
35471,False
35472,False
35473,True
35474,True
35475,True
35476,True
35477,False
35478,True
35479,True
35480,True
35481,True
35482,True
35483,False
35484,True
35485,True
35486,True
35487,False
35488,True
35489,True
35490,False
35491,False
35492,False
35493,True
35494,True
35495,False
35496,True
35497,False
35498,False
35499,True
35500,False
35501,True
35502,False
35503,True
35504,True
35505,False
35506,True
35507,True
35508,True
35509,True
35510,True
35511,True
35512,False
35513,False
35514,True
35515,False
35516,True
35517,True
35518,False
35519,True
35520,True
35521,True
35522,False
35523,True
35524,True
35525,True
35526,True
35527,True
35528,True
35529,True
35530,True
35531,True
35532,False
35533,False
35534,False
35535,True
35536,True
35537,True
35538,True
35539,False
35540,False
35541,True
35542,True
35543,True
35544,False
35545,True
35546,True
35547,False
35548,False
35549,True
35550,False
35551,True
35552,True
35553,True
35554,True
35555,True
35556,False
35557,False
35558,True
35559,True
35560,True
35561,True
35562,True
35563,False
35564,False
35565,True
35566,False
35567,False
35568,False
35569,True
35570,True
35571,False
35572,True
35573,True
35574,True
35575,True
35576,True
35577,True
35578,True
35579,True
35580,True
35581,True
35582,True
35583,False
35584,True
35585,True
35586,False
35587,False
35588,True
35589,False
35590,True
35591,True
35592,True
35593,False
35594,False
35595,True
35596,True
35597,False
35598,False
35599,True
35600,False
35601,True
35602,True
35603,True
35604,False
35605,True
35606,True
35607,True
35608,True
35609,True
35610,True
35611,True
35612,False
35613,True
35614,True
35615,False
35616,True
35617,False
35618,True
35619,True
35620,True
35621,True
35622,False
35623,False
35624,False
35625,True
35626,False
35627,False
35628,True
35629,True
35630,False
35631,True
35632,False
35633,True
35634,True
35635,True
35636,True
35637,True
35638,True
35639,True
35640,True
35641,True
35642,False
35643,False
35644,True
35645,False
35646,True
35647,True
35648,False
35649,True
35650,True
35651,True
35652,True
35653,True
35654,True
35655,True
35656,True
35657,False
35658,True
35659,True
35660,True
35661,True
35662,True
35663,True
35664,False
35665,False
35666,False
35667,False
35668,True
35669,True
35670,True
35671,False
35672,False
35673,True
35674,True
35675,True
35676,True
35677,True
35678,False
35679,True
35680,False
35681,False
35682,False
35683,True
35684,True
35685,True
35686,True
35687,True
35688,True
35689,True
35690,True
35691,True
35692,True
35693,False
35694,True
35695,True
35696,True
35697,True
35698,True
35699,True
35700,False
35701,False
35702,False
35703,False
35704,True
35705,True
35706,True
35707,False
35708,False
35709,True
35710,False
35711,True
35712,True
35713,True
35714,False
35715,True
35716,False
35717,True
35718,True
35719,False
35720,True
35721,True
35722,False
35723,True
35724,True
35725,True
35726,True
35727,False
35728,True
35729,True
35730,False
35731,False
35732,True
35733,False
35734,True
35735,True
35736,False
35737,False
35738,True
35739,True
35740,False
35741,False
35742,False
35743,False
35744,True
35745,False
35746,True
35747,True
35748,True
35749,False
35750,True
35751,False
35752,False
35753,True
35754,True
35755,True
35756,True
35757,True
35758,False
35759,True
35760,True
35761,True
35762,True
35763,True
35764,True
35765,False
35766,False
35767,True
35768,True
35769,False
35770,False
35771,True
35772,True
35773,True
35774,True
35775,False
35776,True
35777,True
35778,False
35779,False
35780,False
35781,True
35782,False
35783,True
35784,True
35785,False
35786,True
35787,True
35788,False
35789,True
35790,False
35791,True
35792,True
35793,False
35794,True
35795,True
35796,True
35797,True
35798,True
35799,True
35800,True
35801,True
35802,True
35803,False
35804,False
35805,True
35806,True
35807,False
35808,True
35809,True
35810,True
35811,True
35812,False
35813,True
35814,True
35815,False
35816,True
35817,False
35818,True
35819,True
35820,False
35821,True
35822,True
35823,True
35824,True
35825,False
35826,True
35827,True
35828,True
35829,True
35830,True
35831,False
35832,True
35833,True
35834,True
35835,False
35836,True
35837,True
35838,True
35839,False
35840,False
35841,True
35842,False
35843,True
35844,False
35845,False
35846,True
35847,False
35848,False
35849,True
35850,True
35851,True
35852,True
35853,False
35854,False
35855,True
35856,True
35857,True
35858,True
35859,False
35860,False
35861,True
35862,False
35863,False
35864,False
35865,True
35866,True
35867,True
35868,False
35869,True
35870,False
35871,True
35872,True
35873,False
35874,False
35875,False
35876,False
35877,True
35878,False
35879,False
35880,False
35881,True
35882,False
35883,True
35884,False
35885,False
35886,False
35887,False
35888,True
35889,True
35890,False
35891,False
35892,False
35893,True
35894,True
35895,True
35896,False
35897,True
35898,True
35899,True
35900,True
35901,True
35902,True
35903,False
35904,False
35905,False
35906,False
35907,True
35908,True
35909,True
35910,True
35911,False
35912,True
35913,True
35914,True
35915,True
35916,True
35917,True
35918,True
35919,False
35920,False
35921,True
35922,True
35923,True
35924,True
35925,True
35926,True
35927,True
35928,True
35929,True
35930,True
35931,True
35932,True
35933,False
35934,True
35935,True
35936,False
35937,False
35938,True
35939,True
35940,True
35941,True
35942,False
35943,True
35944,False
35945,True
35946,True
35947,False
35948,True
35949,True
35950,True
35951,False
35952,True
35953,True
35954,False
35955,True
35956,True
35957,False
35958,False
35959,False
35960,False
35961,True
35962,True
35963,True
35964,True
35965,True
35966,False
35967,True
35968,True
35969,True
35970,False
35971,True
35972,True
35973,False
35974,True
35975,True
35976,False
35977,True
35978,False
35979,False
35980,False
35981,True
35982,True
35983,True
35984,True
35985,True
35986,True
35987,True
35988,True
35989,True
35990,True
35991,False
35992,False
35993,True
35994,False
35995,False
35996,False
35997,True
35998,True
35999,True
36000,True
36001,True
36002,True
36003,True
36004,False
36005,False
36006,False
36007,True
36008,True
36009,True
36010,True
36011,False
36012,True
36013,False
36014,False
36015,False
36016,True
36017,True
36018,True
36019,False
36020,False
36021,False
36022,True
36023,True
36024,True
36025,True
36026,True
36027,False
36028,True
36029,True
36030,False
36031,True
36032,False
36033,False
36034,True
36035,True
36036,True
36037,True
36038,False
36039,True
36040,True
36041,False
36042,True
36043,True
36044,True
36045,True
36046,True
36047,False
36048,True
36049,True
36050,False
36051,False
36052,True
36053,True
36054,True
36055,True
36056,False
36057,True
36058,True
36059,True
36060,False
36061,True
36062,True
36063,False
36064,True
36065,False
36066,True
36067,True
36068,True
36069,False
36070,True
36071,True
36072,True
36073,True
36074,True
36075,True
36076,True
36077,True
36078,True
36079,True
36080,True
36081,True
36082,True
36083,True
36084,True
36085,True
36086,True
36087,True
36088,True
36089,True
36090,True
36091,True
36092,False
36093,False
36094,True
36095,False
36096,True
36097,True
36098,True
36099,False
36100,True
36101,False
36102,True
36103,True
36104,True
36105,True
36106,True
36107,True
36108,False
36109,True
36110,True
36111,False
36112,True
36113,True
36114,True
36115,False
36116,False
36117,True
36118,True
36119,False
36120,False
36121,True
36122,True
36123,True
36124,True
36125,False
36126,True
36127,True
36128,True
36129,False
36130,True
36131,True
36132,True
36133,True
36134,False
36135,True
36136,True
36137,False
36138,True
36139,False
36140,True
36141,False
36142,True
36143,False
36144,True
36145,True
36146,False
36147,True
36148,True
36149,True
36150,False
36151,True
36152,True
36153,False
36154,False
36155,True
36156,False
36157,False
36158,True
36159,True
36160,True
36161,True
36162,True
36163,False
36164,True
36165,True
36166,True
36167,False
36168,False
36169,False
36170,False
36171,True
36172,True
36173,False
36174,False
36175,False
36176,True
36177,False
36178,True
36179,True
36180,True
36181,False
36182,False
36183,True
36184,True
36185,False
36186,True
36187,True
36188,True
36189,True
36190,False
36191,True
36192,True
36193,True
36194,False
36195,True
36196,True
36197,False
36198,False
36199,True
36200,True
36201,True
36202,False
36203,True
36204,True
36205,False
36206,True
36207,True
36208,True
36209,False
36210,True
36211,False
36212,False
36213,False
36214,True
36215,True
36216,True
36217,True
36218,False
36219,True
36220,True
36221,False
36222,True
36223,True
36224,True
36225,True
36226,True
36227,True
36228,False
36229,False
36230,True
36231,True
36232,True
36233,True
36234,True
36235,True
36236,True
36237,True
36238,True
36239,True
36240,False
36241,True
36242,True
36243,False
36244,True
36245,True
36246,False
36247,True
36248,False
36249,True
36250,True
36251,True
36252,True
36253,False
36254,False
36255,True
36256,True
36257,True
36258,False
36259,False
36260,False
36261,True
36262,True
36263,False
36264,True
36265,False
36266,False
36267,True
36268,False
36269,False
36270,False
36271,True
36272,False
36273,False
36274,False
36275,False
36276,True
36277,False
36278,True
36279,True
36280,True
36281,True
36282,True
36283,True
36284,True
36285,False
36286,True
36287,True
36288,True
36289,True
36290,False
36291,True
36292,False
36293,True
36294,True
36295,True
36296,False
36297,False
36298,False
36299,True
36300,True
36301,True
36302,True
36303,True
36304,False
36305,True
36306,False
36307,False
36308,True
36309,False
36310,True
36311,False
36312,True
36313,True
36314,True
36315,False
36316,False
36317,True
36318,True
36319,True
36320,False
36321,True
36322,False
36323,True
36324,False
36325,False
36326,True
36327,True
36328,False
36329,True
36330,True
36331,False
36332,True
36333,False
36334,True
36335,False
36336,True
36337,True
36338,True
36339,False
36340,False
36341,False
36342,True
36343,False
36344,True
36345,False
36346,True
36347,True
36348,True
36349,False
36350,True
36351,False
36352,False
36353,False
36354,False
36355,False
36356,True
36357,True
36358,True
36359,True
36360,True
36361,False
36362,False
36363,True
36364,True
36365,True
36366,False
36367,True
36368,True
36369,True
36370,True
36371,False
36372,True
36373,False
36374,False
36375,False
36376,False
36377,False
36378,True
36379,True
36380,True
36381,True
36382,True
36383,False
36384,True
36385,True
36386,True
36387,False
36388,False
36389,True
36390,False
36391,True
36392,True
36393,True
36394,False
36395,True
36396,False
36397,False
36398,True
36399,True
36400,True
36401,True
36402,False
36403,False
36404,False
36405,True
36406,True
36407,False
36408,True
36409,True
36410,True
36411,True
36412,False
36413,False
36414,False
36415,True
36416,True
36417,True
36418,True
36419,False
36420,True
36421,False
36422,True
36423,True
36424,False
36425,True
36426,False
36427,True
36428,True
36429,True
36430,True
36431,False
36432,True
36433,False
36434,False
36435,False
36436,False
36437,False
36438,True
36439,True
36440,True
36441,True
36442,False
36443,True
36444,True
36445,True
36446,True
36447,True
36448,True
36449,True
36450,True
36451,True
36452,True
36453,False
36454,True
36455,True
36456,True
36457,False
36458,True
36459,False
36460,True
36461,True
36462,True
36463,True
36464,False
36465,True
36466,True
36467,False
36468,True
36469,False
36470,True
36471,True
36472,True
36473,True
36474,False
36475,False
36476,True
36477,False
36478,False
36479,True
36480,True
36481,False
36482,False
36483,False
36484,True
36485,True
36486,True
36487,True
36488,False
36489,True
36490,False
36491,False
36492,False
36493,True
36494,True
36495,False
36496,True
36497,True
36498,False
36499,False
36500,False
36501,False
36502,True
36503,False
36504,True
36505,True
36506,True
36507,True
36508,True
36509,False
36510,False
36511,False
36512,False
36513,True
36514,False
36515,True
36516,False
36517,True
36518,False
36519,False
36520,True
36521,True
36522,False
36523,True
36524,True
36525,True
36526,False
36527,True
36528,True
36529,True
36530,True
36531,True
36532,True
36533,False
36534,False
36535,True
36536,True
36537,True
36538,True
36539,False
36540,True
36541,False
36542,True
36543,True
36544,True
36545,True
36546,True
36547,False
36548,True
36549,True
36550,True
36551,True
36552,False
36553,False
36554,True
36555,True
36556,True
36557,True
36558,False
36559,True
36560,True
36561,True
36562,False
36563,True
36564,True
36565,True
36566,True
36567,True
36568,True
36569,True
36570,True
36571,False
36572,True
36573,True
36574,True
36575,False
36576,True
36577,True
36578,False
36579,False
36580,True
36581,False
36582,True
36583,False
36584,True
36585,True
36586,True
36587,False
36588,False
36589,True
36590,True
36591,True
36592,False
36593,True
36594,False
36595,False
36596,True
36597,True
36598,True
36599,False
36600,False
36601,True
36602,False
36603,True
36604,True
36605,False
36606,True
36607,True
36608,False
36609,True
36610,False
36611,True
36612,True
36613,True
36614,True
36615,False
36616,False
36617,True
36618,True
36619,False
36620,True
36621,True
36622,False
36623,True
36624,True
36625,True
36626,False
36627,False
36628,False
36629,True
36630,True
36631,False
36632,False
36633,True
36634,True
36635,True
36636,False
36637,False
36638,True
36639,True
36640,True
36641,True
36642,False
36643,True
36644,True
36645,True
36646,False
36647,True
36648,True
36649,False
36650,True
36651,True
36652,True
36653,False
36654,True
36655,False
36656,True
36657,True
36658,True
36659,True
36660,True
36661,True
36662,True
36663,False
36664,False
36665,True
36666,True
36667,False
36668,True
36669,False
36670,False
36671,True
36672,False
36673,True
36674,False
36675,False
36676,False
36677,False
36678,False
36679,True
36680,False
36681,True
36682,True
36683,True
36684,True
36685,False
36686,True
36687,False
36688,True
36689,True
36690,True
36691,True
36692,False
36693,True
36694,True
36695,True
36696,True
36697,True
36698,False
36699,True
36700,True
36701,True
36702,True
36703,False
36704,True
36705,True
36706,True
36707,True
36708,True
36709,True
36710,False
36711,True
36712,False
36713,True
36714,False
36715,True
36716,True
36717,True
36718,True
36719,True
36720,True
36721,True
36722,True
36723,True
36724,False
36725,True
36726,True
36727,True
36728,True
36729,False
36730,False
36731,True
36732,True
36733,False
36734,True
36735,True
36736,True
36737,True
36738,True
36739,False
36740,True
36741,True
36742,True
36743,False
36744,True
36745,True
36746,False
36747,True
36748,True
36749,True
36750,True
36751,True
36752,True
36753,False
36754,False
36755,True
36756,False
36757,True
36758,True
36759,False
36760,True
36761,True
36762,True
36763,True
36764,True
36765,True
36766,False
36767,True
36768,False
36769,True
36770,True
36771,False
36772,True
36773,False
36774,True
36775,True
36776,True
36777,False
36778,False
36779,False
36780,False
36781,True
36782,False
36783,True
36784,False
36785,True
36786,True
36787,True
36788,False
36789,True
36790,True
36791,True
36792,True
36793,True
36794,True
36795,True
36796,True
36797,True
36798,True
36799,False
36800,True
36801,False
36802,True
36803,False
36804,False
36805,False
36806,True
36807,True
36808,True
36809,True
36810,True
36811,True
36812,True
36813,True
36814,True
36815,True
36816,True
36817,True
36818,True
36819,True
36820,True
36821,False
36822,True
36823,True
36824,False
36825,True
36826,True
36827,True
36828,False
36829,True
36830,False
36831,True
36832,False
36833,True
36834,False
36835,True
36836,True
36837,True
36838,True
36839,True
36840,True
36841,True
36842,True
36843,True
36844,False
36845,True
36846,True
36847,True
36848,True
36849,False
36850,True
36851,False
36852,True
36853,False
36854,True
36855,True
36856,True
36857,True
36858,False
36859,True
36860,False
36861,True
36862,True
36863,False
36864,False
36865,False
36866,True
36867,True
36868,True
36869,True
36870,True
36871,False
36872,False
36873,True
36874,True
36875,True
36876,False
36877,True
36878,False
36879,True
36880,False
36881,True
36882,True
36883,False
36884,False
36885,True
36886,True
36887,True
36888,True
36889,False
36890,True
36891,False
36892,True
36893,False
36894,False
36895,False
36896,True
36897,True
36898,True
36899,True
36900,False
36901,True
36902,True
36903,True
36904,True
36905,True
36906,True
36907,False
36908,True
36909,False
36910,True
36911,False
36912,False
36913,True
36914,True
36915,False
36916,True
36917,False
36918,False
36919,True
36920,True
36921,True
36922,True
36923,True
36924,True
36925,True
36926,False
36927,True
36928,True
36929,True
36930,False
36931,True
36932,True
36933,True
36934,True
36935,True
36936,True
36937,False
36938,False
36939,True
36940,True
36941,True
36942,False
36943,False
36944,False
36945,True
36946,True
36947,False
36948,True
36949,True
36950,True
36951,False
36952,True
36953,True
36954,True
36955,True
36956,True
36957,True
36958,False
36959,True
36960,False
36961,True
36962,False
36963,False
36964,True
36965,True
36966,True
36967,True
36968,True
36969,False
36970,True
36971,True
36972,True
36973,False
36974,False
36975,True
36976,False
36977,True
36978,True
36979,True
36980,True
36981,True
36982,True
36983,False
36984,True
36985,True
36986,False
36987,False
36988,True
36989,True
36990,True
36991,True
36992,True
36993,True
36994,False
36995,True
36996,False
36997,False
36998,True
36999,True
37000,False
37001,False
37002,True
37003,True
37004,True
37005,True
37006,False
37007,False
37008,True
37009,False
37010,False
37011,False
37012,False
37013,False
37014,False
37015,False
37016,True
37017,True
37018,True
37019,True
37020,True
37021,False
37022,True
37023,False
37024,True
37025,True
37026,True
37027,True
37028,True
37029,True
37030,True
37031,True
37032,True
37033,False
37034,True
37035,True
37036,True
37037,True
37038,True
37039,True
37040,True
37041,True
37042,True
37043,False
37044,False
37045,False
37046,False
37047,True
37048,True
37049,True
37050,True
37051,True
37052,True
37053,False
37054,False
37055,True
37056,False
37057,False
37058,False
37059,False
37060,False
37061,False
37062,True
37063,True
37064,False
37065,True
37066,False
37067,True
37068,False
37069,True
37070,True
37071,False
37072,False
37073,False
37074,True
37075,False
37076,False
37077,False
37078,False
37079,True
37080,True
37081,True
37082,True
37083,True
37084,False
37085,True
37086,False
37087,True
37088,False
37089,False
37090,True
37091,True
37092,True
37093,False
37094,True
37095,True
37096,True
37097,True
37098,True
37099,True
37100,True
37101,True
37102,True
37103,True
37104,True
37105,False
37106,True
37107,False
37108,True
37109,True
37110,True
37111,False
37112,False
37113,True
37114,True
37115,True
37116,True
37117,True
37118,False
37119,True
37120,False
37121,False
37122,True
37123,True
37124,True
37125,False
37126,True
37127,True
37128,True
37129,True
37130,True
37131,False
37132,False
37133,True
37134,False
37135,False
37136,True
37137,True
37138,True
37139,True
37140,True
37141,True
37142,True
37143,True
37144,True
37145,True
37146,True
37147,False
37148,True
37149,True
37150,True
37151,True
37152,True
37153,False
37154,True
37155,False
37156,True
37157,False
37158,False
37159,True
37160,False
37161,False
37162,True
37163,True
37164,False
37165,False
37166,True
37167,True
37168,True
37169,False
37170,True
37171,True
37172,True
37173,False
37174,False
37175,True
37176,False
37177,True
37178,True
37179,False
37180,True
37181,True
37182,True
37183,True
37184,True
37185,False
37186,True
37187,False
37188,False
37189,False
37190,True
37191,True
37192,True
37193,True
37194,True
37195,False
37196,True
37197,True
37198,False
37199,False
37200,True
37201,False
37202,True
37203,True
37204,True
37205,False
37206,False
37207,True
37208,True
37209,True
37210,True
37211,True
37212,True
37213,True
37214,True
37215,True
37216,True
37217,True
37218,True
37219,True
37220,True
37221,True
37222,False
37223,True
37224,False
37225,False
37226,True
37227,True
37228,True
37229,True
37230,False
37231,False
37232,False
37233,True
37234,False
37235,True
37236,True
37237,False
37238,True
37239,True
37240,True
37241,True
37242,False
37243,True
37244,True
37245,True
37246,True
37247,True
37248,False
37249,True
37250,True
37251,True
37252,True
37253,False
37254,True
37255,True
37256,False
37257,True
37258,True
37259,True
37260,False
37261,False
37262,True
37263,True
37264,True
37265,False
37266,True
37267,True
37268,True
37269,True
37270,True
37271,False
37272,False
37273,True
37274,True
37275,False
37276,True
37277,False
37278,False
37279,True
37280,True
37281,False
37282,True
37283,True
37284,True
37285,True
37286,False
37287,True
37288,True
37289,True
37290,False
37291,True
37292,False
37293,True
37294,True
37295,True
37296,True
37297,True
37298,False
37299,True
37300,True
37301,True
37302,False
37303,True
37304,False
37305,True
37306,True
37307,False
37308,True
37309,False
37310,False
37311,False
37312,False
37313,True
37314,True
37315,False
37316,True
37317,True
37318,False
37319,True
37320,True
37321,True
37322,True
37323,True
37324,True
37325,True
37326,True
37327,False
37328,True
37329,True
37330,True
37331,True
37332,True
37333,True
37334,True
37335,True
37336,True
37337,True
37338,False
37339,True
37340,False
37341,True
37342,True
37343,False
37344,True
37345,True
37346,True
37347,True
37348,True
37349,True
37350,True
37351,False
37352,True
37353,True
37354,True
37355,False
37356,True
37357,False
37358,False
37359,True
37360,True
37361,True
37362,False
37363,True
37364,True
37365,True
37366,True
37367,True
37368,True
37369,False
37370,True
37371,True
37372,True
37373,False
37374,False
37375,True
37376,False
37377,False
37378,False
37379,True
37380,True
37381,True
37382,True
37383,True
37384,True
37385,True
37386,False
37387,True
37388,True
37389,True
37390,True
37391,False
